,Actual_OFI,FNN_Model_OFI,actual_signal,FNN_signal
1763,-0.6666666666666666,-0.68686795,SELL,SELL
1764,-0.9736470588235294,-0.9,SELL,SELL
1765,-0.8803986710963455,-0.9,SELL,SELL
1766,-0.9569583931133429,-0.9,SELL,SELL
1767,-0.9591419816138917,-0.9,SELL,SELL
1768,0.35294117647058826,0.3585118,BUY,BUY
1769,0.9607843137254902,0.9,BUY,BUY
1770,-0.02564102564102564,-0.018750682,SELL,SELL
1771,-1.0,-0.9505348,SELL,SELL
1772,-0.96875,-0.9,SELL,SELL
1773,-0.9858712715855573,-0.9,SELL,SELL
1774,-1.0,-0.94735575,SELL,SELL
1775,0.9843831337844873,0.9,BUY,BUY
1776,0.8568329718004338,0.9,BUY,BUY
1777,0.9587628865979382,0.9,BUY,BUY
1778,0.8705035971223022,0.9617912,BUY,BUY
1779,0.8916256157635468,0.9,BUY,BUY
1780,0.9931058255773871,0.9,BUY,BUY
1781,0.982837528604119,0.9,BUY,BUY
1782,0.1724137931034483,0.15279071,BUY,BUY
1783,-0.9154518950437318,-0.9,SELL,SELL
1784,0.9723014256619145,0.9,BUY,BUY
1785,0.40869565217391307,0.46270704,BUY,BUY
1786,-0.9717779868297272,-0.9,SELL,SELL
1787,0.9961100305640456,0.9,BUY,BUY
1788,0.9565217391304348,0.9,BUY,BUY
1789,0.8900279589934762,0.9,BUY,BUY
1790,-1.0,-0.9,SELL,SELL
1791,0.6470588235294118,0.6350039,BUY,BUY
1792,0.648,0.57735544,BUY,BUY
1793,0.9823008849557522,0.9,BUY,BUY
1794,1.0,0.94505733,BUY,BUY
1795,-0.43102215868477484,-0.9,SELL,SELL
1796,-1.0,-0.9,SELL,SELL
1797,-0.78,-0.67194414,SELL,SELL
1798,-0.14285714285714285,-0.2763638,SELL,SELL
1799,-0.9814814814814815,-0.9,SELL,SELL
1800,-1.0,-0.9,SELL,SELL
1801,-0.9749447310243183,-0.9,SELL,SELL
1802,-0.9931787175989086,-0.9,SELL,SELL
1803,-0.4,-0.4610182,SELL,SELL
1804,-0.9804592085979482,-0.9,SELL,SELL
1805,-1.0,-0.9,SELL,SELL
1806,-1.0,-0.9,SELL,SELL
1807,-0.9827685238368754,-0.9,SELL,SELL
1808,-0.7391304347826086,-0.6788564,SELL,SELL
1809,-0.44680851063829785,-0.49445105,SELL,SELL
1810,0.9351620947630923,0.9,BUY,BUY
1811,-1.0,-0.9,SELL,SELL
1812,0.9152691968225949,0.9,BUY,BUY
1813,-0.42857142857142855,-0.48806906,SELL,SELL
1814,-0.13513513513513514,-0.06852771,SELL,SELL
1815,-0.9880546075085325,-0.9,SELL,SELL
1816,0.4838709677419355,0.4756142,BUY,BUY
1817,-0.1941031941031941,0.035037503,SELL,BUY
1818,1.0,0.9594053,BUY,BUY
1819,0.42857142857142855,0.46380562,BUY,BUY
1820,0.9875,0.9,BUY,BUY
1821,-0.5,-0.5636902,SELL,SELL
1822,0.3333333333333333,0.33037138,BUY,BUY
1823,-0.3333333333333333,-0.31892562,SELL,SELL
1824,-0.9894366197183099,-0.9,SELL,SELL
1825,0.9687010954616588,0.9,BUY,BUY
1826,0.0,-0.008117631,HOLD,SELL
1827,0.12727272727272726,0.12377004,BUY,BUY
1828,1.0,0.9378834,BUY,BUY
1829,0.5,0.5108607,BUY,BUY
1830,0.9504761904761905,0.9,BUY,BUY
1831,1.0,0.9,BUY,BUY
1832,0.0,0.009052202,HOLD,BUY
1833,0.9970637583892618,0.9,BUY,BUY
1834,-0.9080745341614906,-0.9,SELL,SELL
1835,-1.0,-0.9,SELL,SELL
1836,-0.7449664429530202,-0.6592431,SELL,SELL
1837,1.0,0.9881177,BUY,BUY
1838,-1.0,-0.9735047,SELL,SELL
1839,-0.3333333333333333,-0.3896935,SELL,SELL
1840,0.9861751152073732,0.9,BUY,BUY
1841,0.9968907889623008,0.9,BUY,BUY
1842,0.9815242494226328,0.9,BUY,BUY
1843,0.980544747081712,0.9,BUY,BUY
1844,0.9816618911174785,0.9,BUY,BUY
1845,0.0,-0.0125603825,HOLD,SELL
1846,0.9782181753258347,0.9,BUY,BUY
1847,0.0,0.006749496,HOLD,BUY
1848,0.5,0.46599114,BUY,BUY
1849,1.0,0.9,BUY,BUY
1850,1.0,0.91821027,BUY,BUY
1851,1.0,0.9521267,BUY,BUY
1852,0.09455128205128205,-0.9,BUY,SELL
1853,0.9251403618215845,0.9,BUY,BUY
1854,0.9852051109616677,0.9,BUY,BUY
1855,0.9789565979833407,0.9,BUY,BUY
1856,0.0,0.005210027,HOLD,BUY
1857,-0.42857142857142855,-0.45289564,SELL,SELL
1858,-0.3333333333333333,-0.32952178,SELL,SELL
1859,1.0,0.9,BUY,BUY
1860,1.0,0.9770193,BUY,BUY
1861,0.9299781181619255,0.9,BUY,BUY
1862,-1.0,-0.9,SELL,SELL
1863,-0.46153846153846156,-0.42409074,SELL,SELL
1864,1.0,0.9,BUY,BUY
1865,0.0,0.006749496,HOLD,BUY
1866,1.0,0.9,BUY,BUY
1867,0.9712746858168761,0.9,BUY,BUY
1868,1.0,0.9,BUY,BUY
1869,0.9894128970163619,0.9,BUY,BUY
1870,0.8780487804878049,0.9,BUY,BUY
1871,-0.4936708860759494,-0.5378785,SELL,SELL
1872,-0.9726027397260274,-0.9,SELL,SELL
1873,0.8278145695364238,0.9,BUY,BUY
1874,0.45454545454545453,0.49537987,BUY,BUY
1875,-1.0,-0.9,SELL,SELL
1876,-1.0,-0.9,SELL,SELL
1877,1.0,0.9486439,BUY,BUY
1878,-1.0,-0.94099736,SELL,SELL
1879,0.0,0.0007958263,HOLD,BUY
1880,0.0,-0.008138433,HOLD,SELL
1881,-0.9939255884586181,-0.9,SELL,SELL
1882,-1.0,-0.9,SELL,SELL
1883,-0.9354144241119483,-0.9,SELL,SELL
1884,-0.7654320987654321,-0.7049298,SELL,SELL
1885,0.3333333333333333,0.33050877,BUY,BUY
1886,0.765625,0.7160797,BUY,BUY
1887,1.0,0.9881177,BUY,BUY
1888,1.0,0.9,BUY,BUY
1889,1.0,0.9729459,BUY,BUY
1890,1.0,0.9,BUY,BUY
1891,-1.0,-0.9,SELL,SELL
1892,0.8686440677966102,0.9,BUY,BUY
1893,1.0,0.9,BUY,BUY
1894,0.9515695067264573,0.9,BUY,BUY
1895,0.9768595041322314,0.9,BUY,BUY
1896,0.9761904761904762,0.9,BUY,BUY
1897,0.9772727272727273,0.9,BUY,BUY
1898,-0.3333333333333333,-0.34541583,SELL,SELL
1899,-1.0,-0.9,SELL,SELL
1900,-0.9752475247524752,-0.9,SELL,SELL
1901,-0.963439404197698,-0.9,SELL,SELL
1902,-0.681447963800905,-0.03887607,SELL,SELL
1903,-0.9490550534100246,-0.9,SELL,SELL
1904,-0.023255813953488372,-0.019185677,SELL,SELL
1905,0.9637023593466425,0.9,BUY,BUY
1906,0.9643992371265099,0.9,BUY,BUY
1907,0.92,0.9,BUY,BUY
1908,1.0,0.9,BUY,BUY
1909,0.98714859437751,0.9,BUY,BUY
1910,0.631578947368421,0.63904953,BUY,BUY
1911,-0.34623082054703136,-0.57912874,SELL,SELL
1912,-0.9206730769230769,-0.9,SELL,SELL
1913,-1.0,-0.9,SELL,SELL
1914,0.0,-0.007702127,HOLD,SELL
1915,-0.9550561797752809,-0.9,SELL,SELL
1916,-0.9903381642512077,-0.9,SELL,SELL
1917,-0.9436023968981319,-0.9,SELL,SELL
1918,1.0,0.9486443,BUY,BUY
1919,0.5906432748538012,0.6444639,BUY,BUY
1920,-0.7391304347826086,-0.6553569,SELL,SELL
1921,0.4925373134328358,0.49048156,BUY,BUY
1922,0.972972972972973,0.9,BUY,BUY
1923,-0.3333333333333333,-0.35071325,SELL,SELL
1924,0.5833333333333334,0.54353595,BUY,BUY
1925,0.0,0.009052202,HOLD,BUY
1926,1.0,0.9,BUY,BUY
1927,1.0,0.97554636,BUY,BUY
1928,0.0,-0.0036755353,HOLD,SELL
1929,0.9498607242339833,0.9,BUY,BUY
1930,0.9775280898876404,0.9,BUY,BUY
1931,1.0,0.9881177,BUY,BUY
1932,1.0,0.9,BUY,BUY
1933,0.9782330345710627,0.9,BUY,BUY
1934,1.0,0.9378834,BUY,BUY
1935,1.0,0.9845005,BUY,BUY
1936,1.0,0.9,BUY,BUY
1937,0.9914833215046132,0.9,BUY,BUY
1938,0.972318339100346,0.9,BUY,BUY
1939,0.978891820580475,0.9,BUY,BUY
1940,0.8820301783264746,0.9,BUY,BUY
1941,0.9534426229508197,0.9,BUY,BUY
1942,0.897635605006954,0.9,BUY,BUY
1943,0.3333333333333333,0.32872343,BUY,BUY
1944,-0.42857142857142855,-0.52755404,SELL,SELL
1945,0.0,-0.012267843,HOLD,SELL
1946,-0.3333333333333333,-0.34870553,SELL,SELL
1947,0.6043956043956044,0.5352633,BUY,BUY
1948,-0.992046783625731,-0.9,SELL,SELL
1949,-1.0,-0.9,SELL,SELL
1950,-0.9806138933764136,-0.9,SELL,SELL
1951,0.34615384615384615,0.33984315,BUY,BUY
1952,0.0,-0.0021819621,HOLD,SELL
1953,0.3333333333333333,0.32954723,BUY,BUY
1954,0.0,0.0037724227,HOLD,BUY
1955,-0.5,-0.50072455,SELL,SELL
1956,-0.3,-0.30967975,SELL,SELL
1957,-0.5294117647058824,-0.5152006,SELL,SELL
1958,0.9841954022988506,0.9,BUY,BUY
1959,0.9643882825962091,0.9,BUY,BUY
1960,0.9912592187926796,0.9,BUY,BUY
1961,-0.9016393442622951,-0.9,SELL,SELL
1962,-0.5,-0.50072455,SELL,SELL
1963,0.3333333333333333,0.32995927,BUY,BUY
1964,-0.6,-0.6007805,SELL,SELL
1965,-1.0,-0.9,SELL,SELL
1966,-0.6226415094339622,-0.6377163,SELL,SELL
1967,0.02702702702702703,0.021531984,BUY,BUY
1968,-0.8498789346246973,-0.9,SELL,SELL
1969,0.8267716535433071,0.9,BUY,BUY
1970,-1.0,-0.9,SELL,SELL
1971,-0.9712793733681462,-0.9,SELL,SELL
1972,-1.0,-0.9251008,SELL,SELL
1973,-0.6,-0.6057689,SELL,SELL
1974,0.45454545454545453,0.42887414,BUY,BUY
1975,0.3023255813953488,0.30881804,BUY,BUY
1976,1.0,0.9293416,BUY,BUY
1977,-0.9647844565877353,-0.9,SELL,SELL
1978,-0.9930947897049592,-0.9,SELL,SELL
1979,-1.0,-0.85149527,SELL,SELL
1980,-0.9555555555555556,-0.9,SELL,SELL
1981,-0.9254385964912281,-0.9,SELL,SELL
1982,-0.5333333333333333,-0.5214704,SELL,SELL
1983,-0.9837837837837838,-0.9,SELL,SELL
1984,-0.9542395693135935,-0.9,SELL,SELL
1985,-0.3333333333333333,-0.35809052,SELL,SELL
1986,0.3333333333333333,0.3858841,BUY,BUY
1987,-1.0,-0.9715801,SELL,SELL
1988,0.9981735159817352,0.9,BUY,BUY
1989,0.9657603222557906,0.9,BUY,BUY
1990,1.0,0.9,BUY,BUY
1991,0.9799561540870655,0.9,BUY,BUY
1992,1.0,0.9719595,BUY,BUY
1993,0.4117647058823529,0.41246295,BUY,BUY
1994,1.0,0.9770193,BUY,BUY
1995,1.0,0.9,BUY,BUY
1996,-0.2,-0.22033967,SELL,SELL
1997,-0.28421052631578947,-0.052807346,SELL,SELL
1998,0.6153846153846154,0.6316215,BUY,BUY
1999,0.9919759277833501,0.9,BUY,BUY
2000,0.2727272727272727,0.28563315,BUY,BUY
2001,-0.9938884644766998,-0.9,SELL,SELL
2002,-0.9862542955326461,-0.9,SELL,SELL
2003,1.0,0.9729459,BUY,BUY
2004,-1.0,-0.9,SELL,SELL
2005,0.5211267605633803,0.9,BUY,BUY
2006,-0.996031746031746,-0.9,SELL,SELL
2007,-0.9736842105263158,-0.9,SELL,SELL
2008,0.023440603893524037,-0.84626436,BUY,SELL
2009,0.08777309313913377,-0.9,BUY,SELL
2010,-0.9840077538163314,-0.9,SELL,SELL
2011,0.740829346092504,0.9,BUY,BUY
2012,1.0,0.97733974,BUY,BUY
2013,0.3333333333333333,0.32872343,BUY,BUY
2014,-0.6153846153846154,-0.63433003,SELL,SELL
2015,1.0,0.9450572,BUY,BUY
2016,-0.9334155363748459,-0.9,SELL,SELL
2017,-0.8477157360406091,-0.9670358,SELL,SELL
2018,-0.14285714285714285,-0.1552539,SELL,SELL
2019,-0.9354838709677419,-0.9,SELL,SELL
2020,-0.9765193370165746,-0.9,SELL,SELL
2021,-0.8309859154929577,-0.837204,SELL,SELL
2022,0.875,0.9,BUY,BUY
2023,-0.5862068965517241,-0.5942904,SELL,SELL
2024,0.9553571428571429,0.9,BUY,BUY
2025,-1.0,-0.8872782,SELL,SELL
2026,0.9634146341463414,0.9,BUY,BUY
2027,0.9788670384502495,0.9,BUY,BUY
2028,-0.2782152230971129,-0.099934116,SELL,SELL
2029,-0.985981308411215,-0.9,SELL,SELL
2030,-0.6060606060606061,-0.9,SELL,SELL
2031,0.9456264775413712,0.9,BUY,BUY
2032,-1.0,-0.9715801,SELL,SELL
2033,-1.0,-0.8670721,SELL,SELL
2034,-0.9920368818105616,-0.9,SELL,SELL
2035,-0.9707396369547548,-0.9,SELL,SELL
2036,-0.3953488372093023,-0.47325563,SELL,SELL
2037,0.9607843137254902,0.9,BUY,BUY
2038,-0.9326732673267327,-0.9,SELL,SELL
2039,-0.6666666666666666,-0.57992077,SELL,SELL
2040,0.9858156028368794,0.9,BUY,BUY
2041,1.0,0.9,BUY,BUY
2042,-1.0,-0.9505348,SELL,SELL
2043,-1.0,-0.8670721,SELL,SELL
2044,0.7582417582417582,0.7548673,BUY,BUY
2045,-1.0,-0.9314598,SELL,SELL
2046,0.02564102564102564,0.01855515,BUY,BUY
2047,0.6,0.6085601,BUY,BUY
2048,0.012658227848101266,-0.0012204796,BUY,SELL
2049,0.75,0.74288154,BUY,BUY
2050,-1.0,-0.8670721,SELL,SELL
2051,-1.0,-0.999686,SELL,SELL
2052,0.1111111111111111,0.06660697,BUY,BUY
2053,0.0,-0.017002597,HOLD,SELL
2054,0.38461538461538464,0.46317875,BUY,BUY
2055,0.9919354838709677,0.9,BUY,BUY
2056,1.0,0.9,BUY,BUY
2057,-0.994175888177053,-0.9,SELL,SELL
2058,0.9263157894736842,0.9,BUY,BUY
2059,0.9855769230769231,0.9,BUY,BUY
2060,0.9744370054777846,0.9,BUY,BUY
2061,0.7192982456140351,0.721865,BUY,BUY
2062,-0.3333333333333333,-0.32648724,SELL,SELL
2063,-1.0,-0.9187422,SELL,SELL
2064,0.4666666666666667,0.5028918,BUY,BUY
2065,0.9904701397712834,0.9,BUY,BUY
2066,1.0,0.9486439,BUY,BUY
2067,-0.6428571428571429,-0.66710985,SELL,SELL
2068,-0.9844357976653697,-0.9,SELL,SELL
2069,-0.9839208410636983,-0.9,SELL,SELL
2070,-0.9937444146559428,-0.9,SELL,SELL
2071,0.934156378600823,0.9,BUY,BUY
2072,-0.3333333333333333,-0.30833018,SELL,SELL
2073,-0.9941593658740092,-0.9,SELL,SELL
2074,1.0,0.9,BUY,BUY
2075,0.9560197910940077,0.9,BUY,BUY
2076,-0.9643765903307888,-0.9,SELL,SELL
2077,0.2,0.18151088,BUY,BUY
2078,0.967948717948718,0.9,BUY,BUY
2079,0.941908713692946,0.9,BUY,BUY
2080,0.9912485414235706,0.9,BUY,BUY
2081,-0.4,-0.3781699,SELL,SELL
2082,-0.9245960502692998,-0.9,SELL,SELL
2083,-0.9844961240310077,-0.9,SELL,SELL
2084,0.5294117647058824,0.54459894,BUY,BUY
2085,0.9846491228070176,0.9,BUY,BUY
2086,-0.5384615384615384,-0.5376602,SELL,SELL
2087,0.9692307692307692,0.9,BUY,BUY
2088,0.9895424836601308,0.9,BUY,BUY
2089,0.9906976744186047,0.9,BUY,BUY
2090,0.9917840375586855,0.9,BUY,BUY
2091,0.9870759289176091,0.9,BUY,BUY
2092,1.0,0.9881177,BUY,BUY
2093,-0.3333333333333333,-0.32648724,SELL,SELL
2094,-0.950920245398773,-0.9,SELL,SELL
2095,-0.28,-0.2831899,SELL,SELL
2096,0.9689922480620154,0.9,BUY,BUY
2097,-0.3217993079584775,-0.38689852,SELL,SELL
2098,1.0,0.9,BUY,BUY
2099,-0.8717948717948718,-0.9,SELL,SELL
2100,-0.019011406844106463,-0.41994524,SELL,SELL
2101,1.0,0.91821027,BUY,BUY
2102,-0.9733333333333334,-0.9,SELL,SELL
2103,1.0,0.9,BUY,BUY
2104,0.9608993157380255,0.9,BUY,BUY
2105,0.9439252336448598,0.9,BUY,BUY
2106,0.9924924924924925,0.9,BUY,BUY
2107,-0.5,-0.46633887,SELL,SELL
2108,-0.9847182425978988,-0.9,SELL,SELL
2109,-0.5714285714285714,-0.73583555,SELL,SELL
2110,-0.9801980198019802,-0.9,SELL,SELL
2111,-0.8461538461538461,-0.8836312,SELL,SELL
2112,0.9071207430340558,0.9,BUY,BUY
2113,-0.9043715846994536,-0.9,SELL,SELL
2114,-0.9730250481695568,-0.9,SELL,SELL
2115,-0.9470468431771895,-0.9,SELL,SELL
2116,0.855072463768116,0.9,BUY,BUY
2117,-1.0,-0.9,SELL,SELL
2118,0.8703703703703703,0.9,BUY,BUY
2119,-0.7851239669421488,-0.6620908,SELL,SELL
2120,-0.9646827992151733,-0.9,SELL,SELL
2121,-1.0,-0.9,SELL,SELL
2122,-1.0,-0.9,SELL,SELL
2123,-0.6704545454545454,-0.5359216,SELL,SELL
2124,0.3333333333333333,0.32927293,BUY,BUY
2125,-0.9792746113989638,-0.9,SELL,SELL
2126,-0.7572254335260116,-0.55172205,SELL,SELL
2127,-0.9766423357664233,-0.9,SELL,SELL
2128,-0.8346666666666667,-0.9,SELL,SELL
2129,-0.9206798866855525,-0.9,SELL,SELL
2130,0.3333333333333333,0.35801905,BUY,BUY
2131,-0.29411764705882354,-0.30064595,SELL,SELL
2132,0.9433962264150944,0.9,BUY,BUY
2133,0.9805194805194806,0.9,BUY,BUY
2134,0.9925280199252802,0.9,BUY,BUY
2135,-0.9815059445178336,-0.9,SELL,SELL
2136,-0.9718804920913884,-0.9,SELL,SELL
2137,-0.9911504424778761,-0.9,SELL,SELL
2138,-0.07692307692307693,-0.040627733,SELL,SELL
2139,-0.2916666666666667,-0.30770636,SELL,SELL
2140,-0.9932470455824424,-0.9,SELL,SELL
2141,-0.8571428571428571,-0.9,SELL,SELL
2142,-0.9887697805002552,-0.9,SELL,SELL
2143,-0.625,-0.71383333,SELL,SELL
2144,0.27710843373493976,0.2545911,BUY,BUY
2145,-0.9957122439256789,-0.9,SELL,SELL
2146,-0.6422764227642277,-0.590322,SELL,SELL
2147,0.6,0.5424081,BUY,BUY
2148,0.899749373433584,0.9,BUY,BUY
2149,0.3103448275862069,0.31993818,BUY,BUY
2150,-1.0,-0.9,SELL,SELL
2151,0.16666666666666666,0.14563654,BUY,BUY
2152,1.0,0.9,BUY,BUY
2153,-0.8557993730407524,-0.9,SELL,SELL
2154,-0.9694323144104804,-0.9,SELL,SELL
2155,-0.972027972027972,-0.9,SELL,SELL
2156,-1.0,-0.9,SELL,SELL
2157,0.5789473684210527,0.59015125,BUY,BUY
2158,0.125,0.10725413,BUY,BUY
2159,-0.9815126050420168,-0.9,SELL,SELL
2160,-0.9079754601226994,-0.9,SELL,SELL
2161,-0.5,-0.49305934,SELL,SELL
2162,0.2547486033519553,-0.35412836,BUY,SELL
2163,-0.3333333333333333,-0.30833018,SELL,SELL
2164,0.9888,0.9,BUY,BUY
2165,0.9710294878427315,0.9,BUY,BUY
2166,0.9499702203692674,0.9,BUY,BUY
2167,-0.2,-0.22761191,SELL,SELL
2168,-0.939209726443769,-0.9,SELL,SELL
2169,-1.0,-0.95689344,SELL,SELL
2170,-1.0,-0.9664309,SELL,SELL
2171,0.9846153846153847,0.9,BUY,BUY
2172,-0.9777623349548298,-0.9,SELL,SELL
2173,-0.9905882352941177,-0.9,SELL,SELL
2174,-0.97847533632287,-0.9,SELL,SELL
2175,-0.13043478260869565,-0.12074949,SELL,SELL
2176,-0.8877338877338877,-0.9,SELL,SELL
2177,-0.9257221458046767,-0.9,SELL,SELL
2178,-0.9396984924623115,-0.9,SELL,SELL
2179,-0.9835390946502057,-0.9,SELL,SELL
2180,-0.9457013574660633,-0.9,SELL,SELL
2181,-0.9576271186440678,-0.9,SELL,SELL
2182,0.9550982226379794,0.9,BUY,BUY
2183,0.9915305505142166,0.9,BUY,BUY
2184,-0.6,-0.6099076,SELL,SELL
2185,0.9758713136729222,0.9,BUY,BUY
2186,0.9478260869565217,0.9,BUY,BUY
2187,0.7726947819871337,0.9,BUY,BUY
2188,0.982201713909031,0.9,BUY,BUY
2189,0.9636363636363636,0.9,BUY,BUY
2190,-1.0,-0.9092044,SELL,SELL
2191,-0.23636363636363636,-0.24572398,SELL,SELL
2192,0.9223057644110275,0.9,BUY,BUY
2193,-0.6666666666666666,-0.7157669,SELL,SELL
2194,-0.2727272727272727,-0.29108143,SELL,SELL
2195,-0.9699499165275459,-0.9,SELL,SELL
2196,-0.36585365853658536,-0.3758545,SELL,SELL
2197,-0.9554655870445344,-0.9,SELL,SELL
2198,-1.0,-0.9,SELL,SELL
2199,0.9930410577592206,0.9,BUY,BUY
2200,-1.0,-0.9251008,SELL,SELL
2201,0.9700272479564033,0.9,BUY,BUY
2202,0.7166666666666667,0.90509105,BUY,BUY
2203,-1.0,-0.9,SELL,SELL
2204,0.989159891598916,0.9,BUY,BUY
2205,0.8972602739726028,0.9,BUY,BUY
2206,0.9816176470588235,0.9,BUY,BUY
2207,0.8797202797202798,0.9,BUY,BUY
2208,0.9259259259259259,0.9,BUY,BUY
2209,0.9884162895927602,0.9,BUY,BUY
2210,0.9752631578947368,0.9,BUY,BUY
2211,0.9375,0.9,BUY,BUY
2212,0.4166666666666667,0.42275995,BUY,BUY
2213,-0.5135135135135135,-0.47144485,SELL,SELL
2214,-0.6047904191616766,-0.7126365,SELL,SELL
2215,-0.24324324324324326,-0.25607562,SELL,SELL
2216,-0.07692307692307693,-0.102194384,SELL,SELL
2217,-1.0,-0.9187422,SELL,SELL
2218,0.9844851904090268,0.9,BUY,BUY
2219,0.939810834049871,0.9,BUY,BUY
2220,-0.5555555555555556,-0.54541683,SELL,SELL
2221,-0.6,-0.61404777,SELL,SELL
2222,-0.9764474975466143,-0.9,SELL,SELL
2223,-1.0,-0.9,SELL,SELL
2224,-0.9904449089280383,-0.9,SELL,SELL
2225,-1.0,-0.9,SELL,SELL
2226,-0.9733333333333334,-0.9,SELL,SELL
2227,-0.9058341862845445,-0.9,SELL,SELL
2228,-1.0,-0.9505348,SELL,SELL
2229,-0.9924433249370277,-0.9,SELL,SELL
2230,-0.8709677419354839,-0.9,SELL,SELL
2231,0.034482758620689655,0.033440158,BUY,BUY
2232,-0.9634464751958225,-0.9,SELL,SELL
2233,-0.4117647058823529,-0.4097737,SELL,SELL
2234,0.9831690310170714,0.9,BUY,BUY
2235,1.0,0.9611987,BUY,BUY
2236,0.9833679833679834,0.9,BUY,BUY
2237,0.9534883720930233,0.9,BUY,BUY
2238,-1.0,-0.8442788,SELL,SELL
2239,0.960545193687231,0.9,BUY,BUY
2240,0.9006156552330695,0.9,BUY,BUY
2241,0.17293233082706766,0.15460633,BUY,BUY
2242,0.7657657657657657,0.73110247,BUY,BUY
2243,0.010526315789473684,-0.002958551,BUY,SELL
2244,-0.9730392156862745,-0.9,SELL,SELL
2245,-0.9931650893796005,-0.9,SELL,SELL
2246,1.0,0.9,BUY,BUY
2247,-0.4896551724137931,-0.6531787,SELL,SELL
2248,-1.0,-0.9,SELL,SELL
2249,-0.5722222222222222,-0.9,SELL,SELL
2250,-1.0,-0.9282806,SELL,SELL
2251,0.97736748064324,0.9,BUY,BUY
2252,0.9786476868327402,0.9,BUY,BUY
2253,-1.0,-0.88248116,SELL,SELL
2254,0.3333333333333333,0.3306905,BUY,BUY
2255,-0.6,-0.6099076,SELL,SELL
2256,0.9730941704035875,0.9,BUY,BUY
2257,0.9594320486815415,0.9,BUY,BUY
2258,0.8863636363636364,0.83452845,BUY,BUY
2259,0.9938118811881188,0.9,BUY,BUY
2260,-0.3333333333333333,-0.3896935,SELL,SELL
2261,0.7083333333333334,0.6768427,BUY,BUY
2262,1.0,0.9,BUY,BUY
2263,0.9302325581395349,0.9,BUY,BUY
2264,-0.9813851628798248,-0.9,SELL,SELL
2265,-1.0,-0.9,SELL,SELL
2266,-0.5238095238095238,-0.53881216,SELL,SELL
2267,0.2,0.18254416,BUY,BUY
2268,0.35135135135135137,0.34052974,BUY,BUY
2269,-0.5932203389830508,-0.595778,SELL,SELL
2270,-0.9843249020306377,-0.9,SELL,SELL
2271,1.0,0.93304646,BUY,BUY
2272,0.3333333333333333,0.32625127,BUY,BUY
2273,-0.9838827838827838,-0.9,SELL,SELL
2274,-1.0,-0.9346385,SELL,SELL
2275,-0.375,-0.3599596,SELL,SELL
2276,-1.0,-0.9,SELL,SELL
2277,-1.0,-0.9632516,SELL,SELL
2278,0.3333333333333333,0.32762337,BUY,BUY
2279,0.0,0.006749496,HOLD,BUY
2280,0.3333333333333333,0.32995927,BUY,BUY
2281,1.0,0.9293416,BUY,BUY
2282,-0.9929169349645847,-0.9,SELL,SELL
2283,0.9821573398215734,0.9,BUY,BUY
2284,0.9677192982456141,0.9,BUY,BUY
2285,0.0,-0.013135925,HOLD,SELL
2286,0.0,-0.0036755353,HOLD,SELL
2287,0.9765258215962441,0.9,BUY,BUY
2288,1.0,0.9770193,BUY,BUY
2289,1.0,0.9,BUY,BUY
2290,-1.0,-0.9346385,SELL,SELL
2291,1.0,0.9881177,BUY,BUY
2292,0.5555555555555556,0.5736171,BUY,BUY
2293,-1.0,-0.999686,SELL,SELL
2294,0.9240506329113924,0.9059441,BUY,BUY
2295,0.9964809384164223,0.9,BUY,BUY
2296,0.959718026183283,0.9,BUY,BUY
2297,0.9890210430009149,0.9,BUY,BUY
2298,-0.9785138764547896,-0.9,SELL,SELL
2299,0.9578686493184635,0.9,BUY,BUY
2300,0.0,-0.017002597,HOLD,SELL
2301,0.0,0.005210027,HOLD,BUY
2302,-1.0,-0.9,SELL,SELL
2303,-0.9873930661864025,-0.9,SELL,SELL
2304,-0.9760956175298805,-0.9,SELL,SELL
2305,-1.0,-0.9,SELL,SELL
2306,-0.030303030303030304,-0.018098488,SELL,SELL
2307,-0.9852670349907919,-0.9,SELL,SELL
2308,-1.0,-0.9,SELL,SELL
2309,1.0,0.9378834,BUY,BUY
2310,-0.9789473684210527,-0.9,SELL,SELL
2311,-0.9864406779661017,-0.9,SELL,SELL
2312,-0.96875,-0.9,SELL,SELL
2313,-0.9763050721954831,-0.9,SELL,SELL
2314,0.6052631578947368,0.5611639,BUY,BUY
2315,-0.9660606060606061,-0.9,SELL,SELL
2316,-0.9839686498040613,-0.9,SELL,SELL
2317,-0.971830985915493,-0.9,SELL,SELL
2318,0.9475123018042646,0.9,BUY,BUY
2319,-0.5,-0.51646614,SELL,SELL
2320,1.0,0.9,BUY,BUY
2321,-0.75,-0.70308924,SELL,SELL
2322,0.9556809024979855,0.9,BUY,BUY
2323,0.8727272727272727,0.9,BUY,BUY
2324,0.9344262295081968,0.9,BUY,BUY
2325,-0.6590909090909091,-0.58673286,SELL,SELL
2326,-1.0,-0.9505348,SELL,SELL
2327,1.0,0.9,BUY,BUY
2328,0.2972972972972973,0.30909318,BUY,BUY
2329,-0.48444444444444446,-0.79705286,SELL,SELL
2330,-0.30158730158730157,-0.3172853,SELL,SELL
2331,-0.5,-0.46137214,SELL,SELL
2332,-0.9841840402588066,-0.9,SELL,SELL
2333,0.0,-0.011397377,HOLD,SELL
2334,0.011764705882352941,-0.0018713623,BUY,SELL
2335,1.0,0.9,BUY,BUY
2336,0.9798657718120806,0.9,BUY,BUY
