,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
292,-0.48,0.003411298988795177,-0.4745068717157294,SELL,BUY,SELL
293,0.3170731707317073,0.003411298988795177,0.34356119061878143,BUY,BUY,BUY
294,0.09433962264150944,0.003411298988795177,0.1288195926671166,BUY,BUY,BUY
295,-0.25,0.003411298988795177,-0.001279994957063469,SELL,BUY,SELL
296,0.38181818181818183,0.003411298988795177,0.3759166192769614,BUY,BUY,BUY
297,1.0,0.003411298988795177,0.2611947563806965,BUY,BUY,BUY
298,-0.3924050632911392,0.003411298988795177,-0.3920603827537815,SELL,BUY,SELL
299,0.8620689655172413,0.003411298988795177,0.4971643610314175,BUY,BUY,BUY
300,-0.18518518518518517,0.003411298988795177,-0.7571200911964128,SELL,BUY,SELL
301,-0.9583333333333334,0.003411298988795177,-0.7353039773725216,SELL,BUY,SELL
302,0.7142857142857143,0.003411298988795177,0.6921284180816604,BUY,BUY,BUY
303,-0.6388888888888888,0.003411298988795177,-0.6317349134040818,SELL,BUY,SELL
304,-0.391304347826087,0.003411298988795177,-0.3905218460156768,SELL,BUY,SELL
305,-0.13043478260869565,0.003411298988795177,-0.12982673713731335,SELL,BUY,SELL
306,0.15789473684210525,0.003411298988795177,0.231665784896379,BUY,BUY,BUY
307,0.323943661971831,0.003411298988795177,0.3211852391578844,BUY,BUY,BUY
308,-0.3559322033898305,0.003411298988795177,-0.35562263200983146,SELL,BUY,SELL
309,0.6901408450704225,0.003411298988795177,0.6791156813705018,BUY,BUY,BUY
310,0.13846153846153847,0.003411298988795177,0.16372257427978137,BUY,BUY,BUY
311,0.38461538461538464,0.003411298988795177,0.38104583256359376,BUY,BUY,BUY
312,-0.8867924528301887,0.003411298988795177,-0.7255756073632598,SELL,BUY,SELL
313,-0.42857142857142855,0.003411298988795177,-0.42686371572631154,SELL,BUY,SELL
314,-0.38666666666666666,0.003411298988795177,-0.38628504910205796,SELL,BUY,SELL
315,-0.37662337662337664,0.003411298988795177,-0.3765538182301154,SELL,BUY,SELL
316,-1.0,0.003411298988795177,-0.6354257117787355,SELL,BUY,SELL
317,-0.6470588235294118,0.003411298988795177,-0.7784875439127233,SELL,BUY,SELL
318,0.696969696969697,0.003411298988795177,0.6845241965853276,BUY,BUY,BUY
319,-0.3258426966292135,0.003411298988795177,-0.3271109602142166,SELL,BUY,SELL
320,0.5714285714285714,0.003411298988795177,0.06910540781589276,BUY,BUY,BUY
321,0.5185185185185185,0.003411298988795177,0.5079528386567171,BUY,BUY,BUY
322,-0.8367346938775511,0.003411298988795177,-0.7285619500302524,SELL,BUY,SELL
323,0.075,0.003411298988795177,0.09884451314166465,BUY,BUY,BUY
324,-0.10091743119266056,0.003411298988795177,-0.10522902571205611,SELL,BUY,SELL
325,0.43859649122807015,0.003411298988795177,0.43122387959186,BUY,BUY,BUY
326,0.9473684210526315,0.003411298988795177,0.596184309273895,BUY,BUY,BUY
327,0.7878787878787878,0.003411298988795177,0.7731949530817385,BUY,BUY,BUY
328,-0.5217391304347826,0.003411298988795177,-0.5544192567131,SELL,BUY,SELL
329,0.6170212765957447,0.003411298988795177,0.6005327339386913,BUY,BUY,BUY
330,0.4782608695652174,0.003411298988795177,0.30352582629247216,BUY,BUY,BUY
331,-0.9444444444444444,0.003411298988795177,-0.7268855082421671,SELL,BUY,SELL
332,-0.25,0.003411298988795177,-0.6602131954759944,SELL,BUY,SELL
333,0.037037037037037035,0.003411298988795177,0.1021681300048601,BUY,BUY,BUY
334,0.3181818181818182,0.003411298988795177,0.33168538352438953,BUY,BUY,BUY
335,0.2835820895522388,0.003411298988795177,0.2865458484638083,BUY,BUY,BUY
336,0.17525773195876287,0.003411298988795177,0.18683808807395025,BUY,BUY,BUY
337,0.6842105263157895,0.003411298988795177,0.20248997757065368,BUY,BUY,BUY
338,-0.8064516129032258,0.003411298988795177,-0.7357476604376257,SELL,BUY,SELL
339,-0.8032786885245902,0.003411298988795177,-0.744228695464434,SELL,BUY,SELL
340,0.7777777777777778,0.003411298988795177,0.6616951316938569,BUY,BUY,BUY
341,1.0,0.003411298988795177,0.5206682356538542,BUY,BUY,BUY
342,0.13636363636363635,0.003411298988795177,0.15426293573010438,BUY,BUY,BUY
343,1.0,0.003411298988795177,0.9413857277068302,BUY,BUY,BUY
344,0.07407407407407407,0.003411298988795177,0.09124335976025716,BUY,BUY,BUY
345,0.16129032258064516,0.003411298988795177,0.17543054508527406,BUY,BUY,BUY
346,-0.19148936170212766,0.003411298988795177,-0.1949971527621965,SELL,BUY,SELL
347,0.9285714285714286,0.003411298988795177,0.8789508033037223,BUY,BUY,BUY
348,1.0,0.003411298988795177,0.5629935429338611,BUY,BUY,BUY
349,1.0,0.003411298988795177,0.037616530518547915,BUY,BUY,BUY
350,0.12643678160919541,0.003411298988795177,0.14545696266725713,BUY,BUY,BUY
351,0.2982456140350877,0.003411298988795177,0.3039994892358445,BUY,BUY,BUY
352,0.0,0.003411298988795177,0.010274701047234935,HOLD,BUY,BUY
353,0.32558139534883723,0.003411298988795177,0.32356595095556234,BUY,BUY,BUY
354,0.2345679012345679,0.003411298988795177,0.2412668876661397,BUY,BUY,BUY
355,0.015384615384615385,0.003411298988795177,0.04126192988254404,BUY,BUY,BUY
356,-0.044444444444444446,0.003411298988795177,-0.04107248263324305,SELL,BUY,SELL
357,-0.2,0.003411298988795177,-0.3487170514677246,SELL,BUY,SELL
358,-0.38095238095238093,0.003411298988795177,-0.4614072806425004,SELL,BUY,SELL
359,-0.8275862068965517,0.003411298988795177,-0.7398792762287904,SELL,BUY,SELL
360,0.0425531914893617,0.003411298988795177,0.05827407245481568,BUY,BUY,BUY
361,0.8461538461538461,0.003411298988795177,0.5807055817209605,BUY,BUY,BUY
362,0.38028169014084506,0.003411298988795177,0.3762341188673957,BUY,BUY,BUY
363,-0.27058823529411763,0.003411298988795177,-0.2728458351856224,SELL,BUY,SELL
364,-0.9111111111111111,0.003411298988795177,-0.736304382191366,SELL,BUY,SELL
365,-0.8461538461538461,0.003411298988795177,-0.7206328093336918,SELL,BUY,SELL
366,0.3125,0.003411298988795177,0.3908263964333761,BUY,BUY,BUY
367,0.13513513513513514,0.003411298988795177,0.2161781972375631,BUY,BUY,BUY
368,-0.7049180327868853,0.003411298988795177,-0.6936564365911285,SELL,BUY,SELL
369,0.5625,0.003411298988795177,0.5529836326007919,BUY,BUY,BUY
370,-0.6363636363636364,0.003411298988795177,-0.06918736656712877,SELL,BUY,SELL
371,0.2765957446808511,0.003411298988795177,0.27562206421569135,BUY,BUY,BUY
372,-0.6615384615384615,0.003411298988795177,-0.6525447491226047,SELL,BUY,SELL
373,-0.2911392405063291,0.003411298988795177,-0.29296974771129536,SELL,BUY,SELL
374,-0.04081632653061224,0.003411298988795177,-0.03903578233035635,SELL,BUY,SELL
375,-0.2727272727272727,0.003411298988795177,-0.3041140702745295,SELL,BUY,SELL
376,-0.29411764705882354,0.003411298988795177,-0.1212674459400282,SELL,BUY,SELL
377,1.0,0.003411298988795177,0.08997490413055072,BUY,BUY,BUY
378,1.0,0.003411298988795177,0.8889396299832896,BUY,BUY,BUY
379,-0.8,0.003411298988795177,-0.07658902484909363,SELL,BUY,SELL
380,-0.7,0.003411298988795177,-0.4780562442611416,SELL,BUY,SELL
381,-0.6727272727272727,0.003411298988795177,-0.6607556129173219,SELL,BUY,SELL
382,0.9487179487179487,0.003411298988795177,0.6148078028776307,BUY,BUY,BUY
383,-0.352112676056338,0.003411298988795177,-0.352405879038398,SELL,BUY,SELL
384,0.391304347826087,0.003411298988795177,0.29317859893946974,BUY,BUY,BUY
385,0.4166666666666667,0.003411298988795177,0.41189408368398245,BUY,BUY,BUY
386,-0.6153846153846154,0.003411298988795177,-0.8752591931283852,SELL,BUY,SELL
387,-0.16279069767441862,0.003411298988795177,-0.17470555370008248,SELL,BUY,SELL
388,-0.7241379310344828,0.003411298988795177,-0.795484216119199,SELL,BUY,SELL
389,0.5897435897435898,0.003411298988795177,0.5003215394803348,BUY,BUY,BUY
390,-0.3793103448275862,0.003411298988795177,-1.022575942806954,SELL,BUY,SELL
391,-0.5789473684210527,0.003411298988795177,-0.7305946357234503,SELL,BUY,SELL
392,-0.3246753246753247,0.003411298988795177,-0.32576340650829194,SELL,BUY,SELL
393,-0.5555555555555556,0.003411298988795177,-0.5479868640878474,SELL,BUY,SELL
394,0.5652173913043478,0.003411298988795177,0.3106277373639792,BUY,BUY,BUY
395,-0.4666666666666667,0.003411298988795177,-0.46436362015529153,SELL,BUY,SELL
396,0.2777777777777778,0.003411298988795177,0.3624649975764331,BUY,BUY,BUY
397,0.07246376811594203,0.003411298988795177,0.09980132380071263,BUY,BUY,BUY
398,-0.3333333333333333,0.003411298988795177,-0.01082959852060971,SELL,BUY,SELL
399,0.0,0.003411298988795177,0.03770473157726006,HOLD,BUY,BUY
400,0.7575757575757576,0.003411298988795177,0.7436364957590031,BUY,BUY,BUY
401,0.5454545454545454,0.003411298988795177,0.5264411498916692,BUY,BUY,BUY
402,-0.9298245614035088,0.003411298988795177,-0.7554056547618334,SELL,BUY,SELL
403,-0.76,0.003411298988795177,-0.7419730606256567,SELL,BUY,SELL
404,0.08737864077669903,0.003411298988795177,0.10592767659465373,BUY,BUY,BUY
405,-0.16279069767441862,0.003411298988795177,-0.16659055283106086,SELL,BUY,SELL
406,0.95,0.003411298988795177,0.6331569320152106,BUY,BUY,BUY
407,0.5409836065573771,0.003411298988795177,0.5314018781158578,BUY,BUY,BUY
408,0.21839080459770116,0.003411298988795177,0.22604451409026521,BUY,BUY,BUY
409,-0.014492753623188406,0.003411298988795177,0.0020445569238263456,SELL,BUY,BUY
410,-0.25925925925925924,0.003411298988795177,-0.2617394886739234,SELL,BUY,SELL
